Time(ms),MCB1,MCB2,DATA1,DATA2
297.0,-23.121568627450984,-39.84313725490196,-22.2640522875817,-37.6993464052288
308.0,-22.799999999999997,-41.129411764705885,-21.9424836601307,-38.0209150326797
316.0,-22.478431372549018,-41.129411764705885,-21.4065359477124,-38.2352941176471
326.0,-21.83529411764706,-40.8078431372549,-21.2993464052287,-38.556862745098
336.0,-21.51372549019608,-41.129411764705885,-20.9777777777778,-39.0928104575163
347.0,-21.192156862745097,-40.8078431372549,-20.6562091503268,-39.4143790849673
355.0,-21.192156862745097,-40.8078431372549,-20.2274509803922,-39.9503267973856
366.0,-20.870588235294118,-40.8078431372549,-20.0130718954248,-39.9503267973856
376.0,-20.54901960784314,-40.8078431372549,-19.6915032679738,-40.2718954248366
385.0,-20.54901960784314,-40.8078431372549,-19.3699346405229,-40.5934640522876
396.0,-19.905882352941177,-40.8078431372549,-19.0483660130719,-40.7006535947712
404.0,-19.584313725490198,-41.129411764705885,-18.8339869281046,-40.9150326797386
415.0,-19.584313725490198,-41.129411764705885,-18.6196078431373,-41.1294117647059
425.0,-18.941176470588236,-41.772549019607844,-18.2980392156863,-41.5581699346405
434.0,-18.941176470588236,-42.4156862745098,-17.9764705882353,-41.8797385620915
444.0,-18.619607843137256,-43.05882352941177,-17.762091503268,-42.2013071895425
454.0,-18.298039215686273,-43.70196078431373,-17.440522875817,-42.6300653594771
464.0,-17.976470588235294,-44.023529411764706,-17.118954248366,-42.9516339869281
473.0,-17.654901960784315,-44.345098039215685,-16.797385620915,-43.0588235294117
483.0,-17.333333333333332,-44.666666666666664,-16.475816993464,-43.4875816993464
493.0,-17.011764705882353,-44.666666666666664,-16.1542483660131,-43.8091503267974
504.0,-16.36862745098039,-44.666666666666664,-15.9398692810458,-44.1307189542484
512.0,-16.36862745098039,-44.666666666666664,-15.6183006535948,-44.3450980392157
523.0,-16.04705882352941,-44.666666666666664,-15.2967320261438,-44.559477124183
533.0,-15.725490196078432,-44.666666666666664,-14.8679738562092,-44.881045751634
542.0,-15.40392156862745,-44.666666666666664,-14.5464052287582,-45.0954248366013
552.0,-15.08235294117647,-44.666666666666664,-14.3320261437909,-45.4169934640523
562.0,-14.760784313725491,-44.98823529411764,-14.1176470588235,-45.8457516339869
571.0,-14.439215686274508,-45.63137254901961,-13.9032679738562,-46.1673202614379
581.0,-14.439215686274508,-46.59607843137255,-13.4745098039216,-46.2745098039216
592.0,-13.79607843137255,-47.56078431372549,-13.1529411764706,-46.7032679738562
602.0,-13.474509803921567,-48.84705882352941,-12.9385620915033,-46.8104575163398
611.0,-13.152941176470588,-49.490196078431374,-12.6169934640523,-47.3464052287582
621.0,-12.831372549019608,-49.490196078431374,-12.2954248366013,-47.4535947712418
631.0,-12.831372549019608,-49.490196078431374,-11.9738562091503,-47.7751633986928
640.0,-12.188235294117646,-49.490196078431374,-11.6522875816993,-48.3111111111111
650.0,-11.866666666666667,-49.490196078431374,-11.3307189542484,-48.5254901960784
660.0,-11.545098039215688,-49.490196078431374,-11.0091503267974,-48.7398692810457
669.0,-11.545098039215688,-49.168627450980395,-10.6875816993464,-48.9542483660131
679.0,-10.901960784313726,-49.490196078431374,-10.4732026143791,-49.1686274509804
690.0,-10.901960784313726,-49.490196078431374,-10.1516339869281,-49.5973856209151
700.0,-10.580392156862747,-49.490196078431374,-9.83006535947713,-50.0261437908497
709.0,-9.937254901960785,-49.490196078431374,-9.50849673202614,-50.240522875817
718.0,-9.615686274509805,-49.811764705882354,-9.29411764705882,-50.4549019607843
728.0,-9.615686274509805,-50.13333333333333,-8.97254901960785,-50.6692810457516
738.0,-9.294117647058822,-50.45490196078431,-8.75816993464053,-51.0980392156863
748.0,-8.972549019607843,-51.09803921568628,-8.32941176470588,-51.3124183006536
757.0,-8.650980392156864,-51.741176470588236,-8.0078431372549,-51.5267973856209
767.0,-8.329411764705881,-52.384313725490195,-7.79346405228758,-51.9555555555555
777.0,-8.007843137254902,-52.705882352941174,-7.36470588235294,-52.1699346405229
787.0,-7.686274509803923,-53.02745098039216,-7.15032679738562,-52.4915032679739
797.0,-7.36470588235294,-53.02745098039216,-6.82875816993464,-52.7058823529412
806.0,-7.043137254901961,-53.34901960784314,-6.61437908496732,-53.2418300653595
816.0,-6.721568627450981,-53.34901960784314,-6.4,-53.5633986928104
