Time(ms),MCB1,MCB2,DATA1,DATA2
0.0,0.05490196078431353,-0.529411764705884,0.054901960784314,-1.11764705882353
10.0,0.05490196078431353,-0.529411764705884,0.054901960784314,-1.11764705882353
20.0,0.05490196078431353,-0.17647058823529704,0.018300653594771,-1.11764705882353
31.0,0.05490196078431353,-0.17647058823529704,0.018300653594771,-1.11764705882353
40.0,0.05490196078431353,-0.529411764705884,0.018300653594771,-1.11764705882353
50.0,0.05490196078431353,-0.529411764705884,0.054901960784314,-1.11764705882353
59.0,0.05490196078431353,-0.529411764705884,0.091503267973856,-1.11764705882353
69.0,0.05490196078431353,-0.529411764705884,0.091503267973856,-1.11764705882353
80.0,0.05490196078431353,-0.529411764705884,0.091503267973856,-1.11764705882353
89.0,-0.7137254901960777,-0.529411764705884,0.201307189542484,-1.11764705882353
99.0,0.05490196078431353,-0.529411764705884,0.274509803921569,-1.11764705882353
108.0,0.05490196078431353,-0.529411764705884,0.677124183006536,-1.11764705882353
119.0,0.05490196078431353,-0.529411764705884,0.896732026143792,-1.11764705882353
129.0,0.05490196078431353,-0.529411764705884,1.15294117647059,-1.11764705882353
139.0,0.05490196078431353,-0.529411764705884,1.37254901960784,-1.11764705882353
148.0,0.05490196078431353,-0.529411764705884,1.70196078431373,-1.11764705882353
158.0,0.1647058823529406,-0.529411764705884,1.88496732026144,-1.11764705882353
168.0,0.1647058823529406,-0.529411764705884,2.10457516339869,-1.11764705882353
178.0,0.49411764705882355,-0.529411764705884,2.21437908496732,-1.11764705882353
188.0,1.0431372549019606,-0.529411764705884,2.36078431372549,-1.11764705882353
196.0,1.7019607843137248,-0.529411764705884,2.58039215686275,-1.11764705882353
206.0,2.2509803921568636,-0.529411764705884,2.69019607843137,-1.11764705882353
216.0,2.690196078431372,-0.529411764705884,2.8,-1.11764705882353
225.0,3.239215686274509,-0.529411764705884,3.0562091503268,-1.11764705882353
237.0,3.568627450980392,-0.529411764705884,3.12941176470588,-1.11764705882353
246.0,4.007843137254902,-0.529411764705884,3.45882352941176,-1.11764705882353
256.0,4.337254901960785,-0.529411764705884,3.64183006535948,-1.11764705882353
267.0,4.556862745098039,-0.529411764705884,3.82483660130719,-1.11764705882353
277.0,4.556862745098039,-0.529411764705884,4.08104575163399,-1.11764705882353
286.0,4.666666666666666,-0.17647058823529704,4.22745098039216,-1.11764705882353
295.0,4.776470588235295,0.17647058823529704,4.44705882352941,-1.11764705882353
305.0,4.776470588235295,0.17647058823529704,4.66666666666667,-1.11764705882353
315.0,4.886274509803922,0.17647058823529704,4.7764705882353,-1.11764705882353
325.0,5.105882352941176,0.17647058823529704,5.03267973856209,-1.11764705882353
335.0,5.215686274509803,0.17647058823529704,5.2156862745098,-1.11764705882353
345.0,1.2627450980392165,0.17647058823529704,5.32549019607843,-1.11764705882353
354.0,5.435294117647059,0.17647058823529704,5.50849673202615,-1.11764705882353
364.0,5.654901960784313,0.17647058823529704,5.7281045751634,-1.11764705882353
374.0,5.764705882352942,0.17647058823529704,5.83790849673203,-1.11764705882353
384.0,5.984313725490196,0.17647058823529704,5.98431372549019,-1.11764705882353
394.0,6.094117647058823,0.17647058823529704,6.05751633986928,-1.11764705882353
403.0,6.313725490196078,0.17647058823529704,6.27712418300654,-1.11764705882353
415.0,6.423529411764706,0.17647058823529704,6.56993464052288,-1.11764705882353
423.0,6.643137254901961,0.17647058823529704,6.75294117647059,-1.11764705882353
434.0,6.862745098039215,0.17647058823529704,6.9359477124183,-1.11764705882353
444.0,7.08235294117647,0.17647058823529704,7.15555555555556,-1.11764705882353
454.0,7.301960784313725,0.17647058823529704,7.48496732026144,-1.11764705882353
463.0,7.52156862745098,0.17647058823529704,7.7045751633987,-1.11764705882353
474.0,7.631372549019608,0.17647058823529704,7.85098039215686,-1.11764705882353
484.0,7.850980392156862,0.17647058823529704,8.03398692810457,-1.11764705882353
492.0,7.96078431372549,0.17647058823529704,8.25359477124183,-1.11764705882353
501.0,8.180392156862744,0.17647058823529704,8.32679738562091,-1.11764705882353
510.0,8.290196078431372,0.17647058823529704,8.36339869281046,-1.11764705882353
520.0,8.290196078431372,0.17647058823529704,8.4,-1.11764705882353
530.0,8.290196078431372,0.17647058823529704,8.36339869281046,-1.11764705882353
540.0,8.290196078431372,0.17647058823529704,8.4,-1.11764705882353
550.0,8.180392156862744,0.17647058823529704,8.4,-1.11764705882353
561.0,7.96078431372549,0.17647058823529704,8.32679738562091,-1.11764705882353
569.0,7.850980392156862,0.17647058823529704,8.32679738562091,-1.11764705882353
580.0,7.411764705882353,0.17647058823529704,8.32679738562091,-1.11764705882353
590.0,7.192156862745098,0.17647058823529704,8.29019607843137,-1.11764705882353
600.0,7.192156862745098,0.17647058823529704,8.07058823529412,-1.11764705882353
609.0,7.192156862745098,0.17647058823529704,7.55816993464052,-1.11764705882353
619.0,7.192156862745098,0.17647058823529704,6.86274509803922,-1.11764705882353
629.0,7.192156862745098,0.17647058823529704,6.05751633986928,-1.11764705882353
639.0,6.862745098039215,0.17647058823529704,5.17908496732026,-1.11764705882353
649.0,6.423529411764706,0.17647058823529704,4.15424836601307,-1.11764705882353
659.0,5.654901960784313,0.17647058823529704,3.16601307189542,-1.11764705882353
668.0,4.337254901960785,0.17647058823529704,2.47058823529411,-1.11764705882353
678.0,2.580392156862745,0.17647058823529704,1.8483660130719,-1.11764705882353
688.0,1.8117647058823536,0.17647058823529704,1.22614379084967,-1.11764705882353
