Time(ms),MCB1,MCB2,DATA1,DATA2
244.0,-23.121568627450984,-35.984313725490196,-23.6575163398693,-36.6274509803921
254.0,-22.799999999999997,-35.984313725490196,-23.443137254902,-36.8418300653595
265.0,-22.478431372549018,-36.305882352941175,-23.121568627451,-37.1633986928105
274.0,-22.478431372549018,-36.627450980392155,-22.9071895424836,-37.2705882352941
284.0,-21.83529411764706,-36.949019607843134,-22.5856209150327,-37.4849673202614
293.0,-21.51372549019608,-37.27058823529412,-22.2640522875817,-37.6993464052288
303.0,-21.192156862745097,-37.5921568627451,-21.9424836601307,-38.0209150326797
313.0,-20.870588235294118,-37.91372549019608,-21.4065359477124,-38.2352941176471
323.0,-20.54901960784314,-38.23529411764706,-21.2993464052287,-38.556862745098
332.0,-20.227450980392156,-38.55686274509804,-20.9777777777778,-39.0928104575163
342.0,-20.227450980392156,-38.87843137254902,-20.6562091503268,-39.4143790849673
352.0,-19.905882352941177,-39.2,-20.2274509803922,-39.9503267973856
362.0,-19.584313725490198,-39.2,-20.0130718954248,-39.9503267973856
371.0,-19.262745098039215,-39.52156862745098,-19.6915032679738,-40.2718954248366
381.0,-18.941176470588236,-40.16470588235294,-19.3699346405229,-40.5934640522876
391.0,-18.619607843137256,-40.48627450980392,-19.0483660130719,-40.7006535947712
402.0,-18.298039215686273,-40.48627450980392,-18.8339869281046,-40.9150326797386
412.0,-17.976470588235294,-40.8078431372549,-18.6196078431373,-41.1294117647059
422.0,-17.654901960784315,-41.129411764705885,-18.2980392156863,-41.5581699346405
431.0,-17.333333333333332,-41.772549019607844,-17.9764705882353,-41.8797385620915
441.0,-17.333333333333332,-41.772549019607844,-17.762091503268,-42.2013071895425
451.0,-16.690196078431374,-42.09411764705882,-17.440522875817,-42.6300653594771
460.0,-16.36862745098039,-42.4156862745098,-17.118954248366,-42.9516339869281
471.0,-16.36862745098039,-42.73725490196078,-16.797385620915,-43.0588235294117
480.0,-16.04705882352941,-43.05882352941177,-16.475816993464,-43.4875816993464
491.0,-15.725490196078432,-43.38039215686275,-16.1542483660131,-43.8091503267974
502.0,-15.40392156862745,-43.70196078431373,-15.9398692810458,-44.1307189542484
509.0,-15.08235294117647,-44.023529411764706,-15.6183006535948,-44.3450980392157
519.0,-14.760784313725491,-44.023529411764706,-15.2967320261438,-44.559477124183
529.0,-14.439215686274508,-44.345098039215685,-14.8679738562092,-44.881045751634
538.0,-14.117647058823529,-44.666666666666664,-14.5464052287582,-45.0954248366013
548.0,-14.117647058823529,-44.98823529411764,-14.3320261437909,-45.4169934640523
